transaction_id,user_id,product_id,shop_id,quantity,unit_price,total_amount,discount_percent,discount_amount,tax_percent,tax_amount,final_amount,payment_method,transaction_status,transaction_date,transaction_ts,delivery_date,delivery_address,notes
128,402,1024,1024,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,Digital Wallet,Completed,2022-04-04,2022-04-04 13:25:16.332513,2022-04-10 13:25:16.332513,"40818 Samantha Mission Apt. 021, Jessicaview, ND 21961",Order for Smart Edgy Oversize Tee
129,433,1359,1359,1,10000.0,10000.0,0,0.0,8,800.0,10800.0,Bank Transfer,Completed,2022-02-14,2022-02-14 03:38:03.528616,2022-02-21 03:38:03.528616,"0358 Hernandez Field, Dominguezhaven, OH 84503",Order for Functional Casual Coats
131,287,1754,1754,1,12500.0,12500.0,0,0.0,8,1000.0,13500.0,Credit Card,Completed,2024-10-09,2024-10-09 02:49:30.581926,2024-10-16 02:49:30.581926,"9102 Walker Prairie, Port Shawnstad, CO 01027",Order for Tailored Neutral Kimono
132,402,1222,1222,1,13000.0,13000.0,0,0.0,8,1040.0,14040.0,COD,Completed,2023-02-28,2023-02-28 23:17:26.033004,2023-03-06 23:17:26.033004,"40818 Samantha Mission Apt. 021, Jessicaview, ND 21961",Order for Tailored Refined Coats
133,156,320,320,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Debit Card,Completed,2023-09-30,2023-09-30 12:02:42.320361,2023-10-03 12:02:42.320361,"485 Vasquez Drive Apt. 183, Joanbury, MO 63514",Order for Relaxed Dynamic T-Shirts
134,379,13,13,2,11000.0,22000.0,5,1100.0,8,1672.0,22572.0,COD,Completed,2022-10-25,2022-10-25 13:32:56.721637,2022-10-28 13:32:56.721637,"4899 Walls Locks Suite 573, New Michelle, AK 14589",Order for Layered Textured Denim Jackets
135,54,1694,1694,2,10500.0,21000.0,10,2100.0,8,1512.0,20412.0,Debit Card,Completed,2022-10-11,2022-10-11 10:34:51.526855,2022-10-15 10:34:51.526855,"911 Johnny Point Suite 758, North Patrick, WI 19235",Order for Luxury Classic Cardigans
136,486,1926,1926,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,COD,Completed,2023-04-07,2023-04-07 17:20:56.347917,2023-04-11 17:20:56.347917,"36593 Cody Pass, East Jacqueline, PA 30654",Order for Soft Functional Sweatshirts
137,160,2065,2065,2,13500.0,27000.0,5,1350.0,8,2052.0,27702.0,Debit Card,Completed,2022-09-16,2022-09-16 21:19:06.417550,2022-09-18 21:19:06.417550,"99490 Rachel Extension, Waterstown, TX 42506",Order for Rustic Classic Denim Jackets
139,307,558,558,2,9500.0,19000.0,10,1900.0,8,1368.0,18468.0,Bank Transfer,Completed,2022-08-06,2022-08-06 09:28:03.997886,2022-08-12 09:28:03.997886,"2748 Sarah Glens, Port Jamesport, LA 97419",Order for Wide Leg Rustic Kimono
140,234,276,276,3,4500.0,13500.0,10,1350.0,8,972.0,13122.0,Debit Card,Completed,2022-06-01,2022-06-01 01:50:43.925984,2022-06-05 01:50:43.925984,"921 Shane Mills Suite 295, Bradleyfort, MD 78798",Order for Refined Smart T-Shirts
141,38,1986,1986,2,15000.0,30000.0,0,0.0,8,2400.0,32400.0,Bank Transfer,Returned,2022-02-11,2022-02-11 17:25:15.283438,2022-02-13 17:25:15.283438,"8257 Anna Fall, Carrollport, CO 88988",Order for Bright Modern Coats
142,182,432,432,3,12000.0,36000.0,0,0.0,8,2880.0,38880.0,Credit Card,Completed,2023-09-06,2023-09-06 03:27:56.480741,2023-09-10 03:27:56.480741,"067 Heidi Street Apt. 226, Chenland, MO 39326",Order for Retro Oversized Denim Jackets
143,389,1693,1693,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,Credit Card,Completed,2022-03-12,2022-03-12 04:44:14.841141,2022-03-14 04:44:14.841141,"73647 Karen Mills Suite 737, South Brandyfurt, FM 92995",Order for Heritage Heritage Shorts
145,210,153,153,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2024-12-28,2024-12-28 01:49:11.008620,2025-01-04 01:49:11.008620,"09570 Alyssa Lights Apt. 518, Garciaborough, WA 65168",Order for Heritage Sporty T-Shirts
146,364,690,690,2,11500.0,23000.0,0,0.0,8,1840.0,24840.0,Credit Card,Completed,2023-02-19,2023-02-19 07:27:57.107040,2023-02-25 07:27:57.107040,"909 Smith Via, Stevenland, KY 59316",Order for Dynamic Refined Hoodies & Jackets
147,354,2471,2471,1,4500.0,4500.0,15,675.0,8,306.0,4131.0,Debit Card,Pending,2023-08-20,2023-08-20 04:01:01.252855,2023-08-23 04:01:01.252855,"59102 Joseph Tunnel, New Steven, KY 95755",Order for Patterned Relaxed T-Shirts
148,466,2381,2381,2,4500.0,9000.0,10,900.0,8,648.0,8748.0,Credit Card,Completed,2024-08-26,2024-08-26 10:34:49.594311,2024-08-30 10:34:49.594311,"65399 Jackson Keys, West Douglas, WI 82184",Order for Relaxed Dynamic T-Shirts
151,496,1776,1776,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2022-05-16,2022-05-16 23:35:59.275617,2022-05-19 23:35:59.275617,"0393 Davis Vista, West Ericaport, PR 47393",Order for Trendy Relaxed Polos
152,12,579,579,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Bank Transfer,Completed,2022-09-16,2022-09-16 19:23:27.558238,2022-09-18 19:23:27.558238,"560 Douglas Fords Suite 966, Owensstad, LA 67229",Order for Casual Dynamic Tanks
155,390,2218,2218,1,5000.0,5000.0,10,500.0,8,360.0,4860.0,COD,Completed,2024-02-11,2024-02-11 22:40:05.261546,2024-02-17 22:40:05.261546,"873 Martha Land Suite 478, Lewismouth, NY 13528",Order for Bold Relaxed T-Shirts
156,426,996,996,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2022-08-01,2022-08-01 16:54:24.259371,2022-08-05 16:54:24.259371,"PSC 4238, Box 3323, APO AE 52683",Order for Luxury Functional T-Shirts
157,378,2096,2096,3,10500.0,31500.0,0,0.0,8,2520.0,34020.0,COD,Completed,2022-11-18,2022-11-18 01:58:56.206159,2022-11-23 01:58:56.206159,"2954 Gray Freeway, Amandaland, HI 46310",Order for Bright Wide Leg Cardigans
158,289,1986,1986,3,15000.0,45000.0,0,0.0,8,3600.0,48600.0,Debit Card,Completed,2024-01-02,2024-01-02 14:53:25.689065,2024-01-06 14:53:25.689065,"1917 White Stream, Port James, TN 46256",Order for Bright Modern Coats
161,222,1389,1389,2,9000.0,18000.0,0,0.0,8,1440.0,19440.0,Credit Card,Completed,2024-07-06,2024-07-06 15:47:58.751708,2024-07-10 15:47:58.751708,"2760 Hahn Field Suite 036, Johnborough, IN 12682",Order for Bold Classic Denim Jackets
162,164,1538,1538,2,3500.0,7000.0,5,350.0,8,532.0,7182.0,Debit Card,Completed,2023-12-22,2023-12-22 06:25:08.130116,2023-12-28 06:25:08.130116,"74964 Nathaniel Mountains Apt. 005, Dianaview, NJ 27613",Order for Camo Structured T-Shirts
163,160,1931,1931,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Debit Card,Completed,2023-09-11,2023-09-11 01:31:45.070080,2023-09-18 01:31:45.070080,"99490 Rachel Extension, Waterstown, TX 42506",Order for Functional Casual Track Pants
164,435,1396,1396,1,4500.0,4500.0,10,450.0,8,324.0,4374.0,Credit Card,Completed,2022-12-27,2022-12-27 22:56:37.196650,2023-01-03 22:56:37.196650,"31072 Zamora Ford Apt. 631, New Cheyennetown, ND 56482",Order for Heritage Heritage T-Shirts
165,107,2102,2102,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Debit Card,Completed,2024-10-27,2024-10-27 10:53:59.698159,2024-11-03 10:53:59.698159,"578 Diane Locks, Wardview, AR 02745",Order for Functional Functional Joggers & Pants
166,490,1013,1013,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,COD,Completed,2024-07-02,2024-07-02 21:44:33.176121,2024-07-05 21:44:33.176121,"171 Brady Prairie Apt. 432, South Victor, WI 39832",Order for Urban Slim Fit Beach Wear
167,498,152,152,2,12000.0,24000.0,10,2400.0,8,1728.0,23328.0,Digital Wallet,Completed,2024-08-26,2024-08-26 05:35:27.403008,2024-08-31 05:35:27.403008,"USNS Ward, FPO AE 43492",Order for Layered Essential Coats
168,183,37,37,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Debit Card,Completed,2023-05-27,2023-05-27 18:24:11.765551,2023-06-01 18:24:11.765551,"PSC 0799, Box 1870, APO AP 09606",Order for Neutral Relaxed Joggers & Pants
169,249,865,865,1,8000.0,8000.0,0,0.0,8,640.0,8640.0,COD,Completed,2024-12-30,2024-12-30 14:47:44.241015,2025-01-05 14:47:44.241015,"Unit 1097 Box 8073, DPO AE 68139",Order for Functional Tailored Utility Pants
170,270,2473,2473,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Digital Wallet,Completed,2022-06-28,2022-06-28 13:04:47.259701,2022-07-05 13:04:47.259701,"Unit 7812 Box 4791, DPO AA 76833",Order for Structured Dynamic Shorts
171,481,1900,1900,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,Credit Card,Completed,2023-10-16,2023-10-16 05:55:16.071429,2023-10-19 05:55:16.071429,"400 Myers Isle Apt. 403, West Erikmouth, SC 48520",Order for Minimalist Urban Oversize Tee
172,231,914,914,2,13000.0,26000.0,15,3900.0,8,1768.0,23868.0,Credit Card,Completed,2023-03-29,2023-03-29 10:11:04.679988,2023-04-05 10:11:04.679988,"2870 Lori Road Suite 733, Griffithville, GU 95575",Order for Dynamic Bright Denim Jackets
173,178,1756,1756,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Debit Card,Completed,2023-02-06,2023-02-06 13:05:12.294958,2023-02-11 13:05:12.294958,"114 Owens Park Apt. 104, West Charlesshire, TX 76774",Order for Bold Structured Tanks
175,179,2298,2298,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Bank Transfer,Completed,2022-07-31,2022-07-31 23:36:45.689655,2022-08-05 23:36:45.689655,"5611 Walter Streets Suite 640, Strongmouth, SD 16421",Order for Modern Lightweight Track Pants
176,360,1226,1226,1,3000.0,3000.0,5,150.0,8,228.0,3078.0,Credit Card,Completed,2024-06-12,2024-06-12 00:59:11.917725,2024-06-14 00:59:11.917725,"PSC 2422, Box 6768, APO AP 77312",Order for Patterned Lightweight Shorts
177,442,1687,1687,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,Debit Card,Completed,2022-06-26,2022-06-26 01:14:27.437637,2022-06-28 01:14:27.437637,"8635 Jones Point Suite 408, North Andrewtown, TN 44339",Order for Urban Retro Shorts
178,125,465,465,1,8500.0,8500.0,0,0.0,8,680.0,9180.0,Credit Card,Completed,2023-04-15,2023-04-15 18:14:32.680179,2023-04-17 18:14:32.680179,"USNS Short, FPO AA 73799",Order for Statement Bold Utility Pants
179,206,1631,1631,1,5500.0,5500.0,0,0.0,8,440.0,5940.0,Debit Card,Completed,2024-05-04,2024-05-04 23:37:29.310092,2024-05-07 23:37:29.310092,"129 Parker Dam, East Diana, FL 01130",Order for Minimalist Oversized Chinos
180,311,992,992,1,7000.0,7000.0,10,700.0,8,504.0,6804.0,Bank Transfer,Completed,2023-05-08,2023-05-08 11:40:45.947304,2023-05-11 11:40:45.947304,"3034 Jefferson Harbors, Jesseview, VA 49413",Order for nan
181,479,678,678,3,13500.0,40500.0,10,4050.0,8,2916.0,39366.0,Credit Card,Completed,2023-08-16,2023-08-16 00:25:27.275578,2023-08-23 00:25:27.275578,"46549 Nguyen Fork Apt. 646, Port Nathanielview, DE 25532",Order for Textured Wide Leg Cardigans
182,381,1747,1747,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,Credit Card,Completed,2023-09-10,2023-09-10 13:34:03.704817,2023-09-17 13:34:03.704817,"90804 William Junction, Port Zacharyhaven, DC 67974",Order for Trendy Comfy Polos
183,343,1940,1940,2,5000.0,10000.0,5,500.0,8,760.0,10260.0,Credit Card,Completed,2022-04-13,2022-04-13 16:39:07.504776,2022-04-16 16:39:07.504776,"948 Taylor Centers, Lake Mike, GA 32253",Order for Rustic Layered Chinos
185,20,1241,1241,2,4000.0,8000.0,5,400.0,8,608.0,8208.0,Credit Card,Completed,2022-01-06,2022-01-06 09:25:29.750419,2022-01-09 09:25:29.750419,"6554 Eric Union Suite 994, Hessfort, WI 90807",Order for Camo Smart T-Shirts
186,117,806,806,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,COD,Completed,2024-04-15,2024-04-15 21:45:22.328907,2024-04-20 21:45:22.328907,"47361 Meagan Locks Suite 578, Sandersbury, ND 81106",Order for Relaxed Elegant T-Shirts
187,44,1027,1027,3,6000.0,18000.0,0,0.0,8,1440.0,19440.0,Bank Transfer,Pending,2024-05-13,2024-05-13 01:50:32.987495,2024-05-19 01:50:32.987495,"87633 Madison Spurs Suite 125, Wernerhaven, MD 62610",Order for Edgy Sporty Sweatshirts
188,46,742,742,1,5000.0,5000.0,5,250.0,8,380.0,5130.0,COD,Completed,2024-03-11,2024-03-11 02:55:59.485607,2024-03-15 02:55:59.485607,"9413 Rachel Place, New Markmouth, SC 93025",Order for Soft Trendy Shorts
189,379,2265,2265,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Bank Transfer,Completed,2023-06-25,2023-06-25 19:12:43.891023,2023-06-29 19:12:43.891023,"4899 Walls Locks Suite 573, New Michelle, AK 14589",Order for Soft Casual Sweatshirts
190,174,1351,1351,1,14000.0,14000.0,10,1400.0,8,1008.0,13608.0,COD,Pending,2022-07-28,2022-07-28 21:21:04.971827,2022-07-30 21:21:04.971827,"673 Shepherd Greens, Port Jonathanville, AK 09457",Order for Essential Soft Denim Jackets
191,143,903,903,3,12500.0,37500.0,0,0.0,8,3000.0,40500.0,Credit Card,Completed,2023-08-06,2023-08-06 11:31:49.416089,2023-08-11 11:31:49.416089,"PSC 0557, Box 2014, APO AA 72667",Order for Patterned Smart Cardigans
192,177,67,67,1,3000.0,3000.0,5,150.0,8,228.0,3078.0,Credit Card,Completed,2024-08-19,2024-08-19 18:18:18.094270,2024-08-26 18:18:18.094270,"7206 Hernandez Brook, East Mark, NC 21212",Order for Bold Vintage Track Pants
193,231,2344,2344,1,10000.0,10000.0,0,0.0,8,800.0,10800.0,Debit Card,Completed,2023-05-19,2023-05-19 01:43:03.462475,2023-05-24 01:43:03.462475,"2870 Lori Road Suite 733, Griffithville, GU 95575",Order for Functional Layered Blazers
195,317,1848,1848,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Digital Wallet,Completed,2022-08-02,2022-08-02 10:36:57.476432,2022-08-06 10:36:57.476432,"824 Elizabeth Pass, Wilkinsshire, IN 59629",Order for Modern Structured Tanks
196,387,1958,1958,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,COD,Completed,2022-06-06,2022-06-06 12:10:16.775372,2022-06-10 12:10:16.775372,"22745 Wiley Pines Apt. 115, Vincentburgh, DC 62527",Order for Luxury Textured Joggers & Pants
197,133,1363,1363,2,14500.0,29000.0,5,1450.0,8,2204.0,29754.0,Credit Card,Completed,2024-01-30,2024-01-30 17:35:34.401004,2024-02-01 17:35:34.401004,"753 Dean Green, Tracybury, TN 11376",Order for Retro Vintage Coats
198,500,1542,1542,2,13500.0,27000.0,10,2700.0,8,1944.0,26244.0,Credit Card,Completed,2022-01-04,2022-01-04 04:16:32.799824,2022-01-09 04:16:32.799824,"45649 Mcdowell Turnpike Suite 326, West Ryan, IN 56499",Order for Tailored Vintage Hoodies & Jackets
199,309,2149,2149,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Credit Card,Completed,2022-10-17,2022-10-17 19:26:27.877128,2022-10-23 19:26:27.877128,"522 Kayla Manor, Bartlettstad, TX 72593",Order for Bright Relaxed Joggers & Pants
200,196,400,400,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Bank Transfer,Completed,2024-06-24,2024-06-24 00:05:36.615212,2024-06-30 00:05:36.615212,"00320 Michael Crescent, Hardychester, VA 43123",Order for Modern Neutral Chinos
201,227,705,705,3,8500.0,25500.0,0,0.0,8,2040.0,27540.0,Debit Card,Completed,2023-07-11,2023-07-11 20:59:30.935198,2023-07-15 20:59:30.935198,"27423 Mark Plains Apt. 673, Escobarmouth, GA 37998",Order for Edgy Functional Kimono
202,317,2079,2079,2,11500.0,23000.0,0,0.0,8,1840.0,24840.0,COD,Completed,2024-10-21,2024-10-21 14:17:41.202861,2024-10-26 14:17:41.202861,"824 Elizabeth Pass, Wilkinsshire, IN 59629",Order for Rustic Essential Hoodies & Jackets
203,7,1909,1909,2,12000.0,24000.0,0,0.0,8,1920.0,25920.0,Digital Wallet,Completed,2024-04-05,2024-04-05 20:50:41.534902,2024-04-10 20:50:41.534902,"9257 Russell Green, West Bradleyville, TN 91807",Order for Refined Oversized Coats
204,461,2148,2148,3,3000.0,9000.0,0,0.0,8,720.0,9720.0,Bank Transfer,Completed,2022-02-05,2022-02-05 07:07:11.596470,2022-02-11 07:07:11.596470,"70897 Melanie Estates Suite 147, Morrishaven, AZ 66532",Order for Retro Bright T-Shirts
206,441,2137,2137,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Debit Card,Returned,2023-07-19,2023-07-19 01:30:49.855494,2023-07-24 01:30:49.855494,"86878 Judith Pike, South Randall, CT 22622",Order for Dynamic Slim Fit Joggers & Pants
207,206,519,519,2,12500.0,25000.0,5,1250.0,8,1900.0,25650.0,COD,Completed,2023-04-24,2023-04-24 22:47:00.384395,2023-04-30 22:47:00.384395,"129 Parker Dam, East Diana, FL 01130",Order for Urban Rustic Utility Pants
209,155,834,834,2,3500.0,7000.0,10,700.0,8,504.0,6804.0,Debit Card,Completed,2022-06-06,2022-06-06 12:47:21.192915,2022-06-08 12:47:21.192915,"5103 Brent Hill, East Noahhaven, AL 18447",Order for Relaxed Modern Polos
210,225,129,129,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Bank Transfer,Completed,2023-12-30,2023-12-30 09:54:34.041562,2024-01-01 09:54:34.041562,"729 Cox Parks Apt. 651, North Robertmouth, KY 20364",Order for Smart Preppy Shorts
211,129,658,658,3,13500.0,40500.0,10,4050.0,8,2916.0,39366.0,Debit Card,Completed,2023-07-17,2023-07-17 04:47:47.552193,2023-07-20 04:47:47.552193,"6237 Berry River, Barbaraburgh, GU 04613",Order for Modern Essential Coats
212,42,2353,2353,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,COD,Completed,2024-01-28,2024-01-28 02:04:44.010449,2024-02-01 02:04:44.010449,"295 Galloway Brook, Mcbrideburgh, WI 94464",Order for Functional Functional Polos
214,254,659,659,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Digital Wallet,Completed,2024-08-29,2024-08-29 17:06:34.108078,2024-09-04 17:06:34.108078,"Unit 6767 Box 1297, DPO AP 47274",Order for Soft Retro Oversize Tee
215,387,410,410,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Bank Transfer,Completed,2022-09-26,2022-09-26 21:30:24.432690,2022-09-29 21:30:24.432690,"22745 Wiley Pines Apt. 115, Vincentburgh, DC 62527",Order for Luxury Sporty Shorts
216,222,1319,1319,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,Bank Transfer,Completed,2023-05-06,2023-05-06 14:35:06.602656,2023-05-09 14:35:06.602656,"2760 Hahn Field Suite 036, Johnborough, IN 12682",Order for Vintage Patterned Beach Wear
217,161,1334,1334,2,5500.0,11000.0,0,0.0,8,880.0,11880.0,Debit Card,Completed,2024-06-08,2024-06-08 13:38:16.008131,2024-06-14 13:38:16.008131,"687 Danny Drives, New Catherine, MP 04471",Order for Casual Retro Beach Wear
218,91,2000,2000,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Credit Card,Completed,2024-05-25,2024-05-25 21:58:01.675054,2024-05-31 21:58:01.675054,"3324 Hess Knoll, Herreraville, VA 01518",Order for Minimalist Retro Joggers & Pants
219,310,623,623,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Credit Card,Completed,2024-10-01,2024-10-01 09:04:17.962425,2024-10-08 09:04:17.962425,"266 Charles Harbor Suite 139, Brockmouth, AS 79993",Order for Oversized Bold Tanks
220,217,1000,1000,3,2500.0,7500.0,15,1125.0,8,510.0,6885.0,Credit Card,Completed,2024-09-06,2024-09-06 21:39:25.568243,2024-09-10 21:39:25.568243,"6258 Brett Track, East Walter, NC 62552",Order for Soft Rustic T-Shirts
221,431,1471,1471,3,9500.0,28500.0,15,4275.0,8,1938.0,26163.0,Debit Card,Completed,2022-02-05,2022-02-05 16:35:20.631006,2022-02-11 16:35:20.631006,"09437 Devin Oval, Karenport, ID 42205",Order for Vintage Minimalist Coats
223,284,1007,1007,1,2500.0,2500.0,5,125.0,8,190.0,2565.0,Bank Transfer,Completed,2022-06-30,2022-06-30 05:04:35.622501,2022-07-05 05:04:35.622501,"09472 Daniel Roads Suite 696, Kathrynville, AS 54797",Order for Patterned Heritage Polos
224,491,2300,2300,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,COD,Completed,2024-12-25,2024-12-25 04:00:28.720533,2024-12-28 04:00:28.720533,"251 Cole Shoals, New Chrisville, SD 83810",Order for Layered Trendy Beach Wear
225,277,1684,1684,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,COD,Completed,2022-04-13,2022-04-13 11:58:19.058339,2022-04-19 11:58:19.058339,"382 John Hills, Blairfurt, PR 49957",Order for Camo Layered Tanks
226,221,1458,1458,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Credit Card,Completed,2022-02-12,2022-02-12 07:57:22.788166,2022-02-15 07:57:22.788166,"9134 Bennett Manors Apt. 965, Lake Pamelaland, VI 63269",Order for Rustic Bright Oversize Tee
227,312,2063,2063,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Bank Transfer,Completed,2023-08-01,2023-08-01 13:50:03.898528,2023-08-08 13:50:03.898528,"972 Adams Summit Apt. 896, Connieland, LA 11279",Order for Dynamic Refined Tanks
229,431,1534,1534,1,5000.0,5000.0,10,500.0,8,360.0,4860.0,Debit Card,Completed,2024-10-13,2024-10-13 16:11:46.806237,2024-10-17 16:11:46.806237,"09437 Devin Oval, Karenport, ID 42205",Order for Modern Casual Beach Wear
230,289,279,279,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Debit Card,Completed,2023-11-26,2023-11-26 01:32:49.925822,2023-12-01 01:32:49.925822,"1917 White Stream, Port James, TN 46256",Order for Smart Relaxed Tanks
231,483,1618,1618,3,13500.0,40500.0,0,0.0,8,3240.0,43740.0,Credit Card,Completed,2024-12-26,2024-12-26 02:42:32.937738,2024-12-28 02:42:32.937738,"455 Jennifer Route Suite 714, Port Taylor, RI 95251",Order for Bright Functional Utility Pants
232,345,1814,1814,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,COD,Completed,2023-12-16,2023-12-16 06:16:43.071563,2023-12-18 06:16:43.071563,"222 Mcclain Meadow Apt. 444, East Cathy, RI 09105",Order for Trendy Edgy Tanks
233,49,2428,2428,2,14000.0,28000.0,0,0.0,8,2240.0,30240.0,Credit Card,Completed,2022-05-21,2022-05-21 19:24:04.805932,2022-05-27 19:24:04.805932,"914 Villa Neck, Evansland, RI 71063",Order for Relaxed Urban Cardigans
234,26,19,19,1,10000.0,10000.0,0,0.0,8,800.0,10800.0,Bank Transfer,Completed,2022-08-23,2022-08-23 05:27:06.149162,2022-08-25 05:27:06.149162,"253 Katelyn Station, East Carla, IA 41755",Order for Patterned Chic Cardigans
235,73,886,886,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Credit Card,Completed,2022-10-08,2022-10-08 16:26:53.197583,2022-10-13 16:26:53.197583,"2054 Thomas Inlet Apt. 602, Emilyfurt, AS 91502",Order for Retro Vintage Joggers & Pants
237,333,2416,2416,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Credit Card,Completed,2022-11-25,2022-11-25 17:00:17.238241,2022-12-01 17:00:17.238241,"78262 Todd Fords, Lake Melissamouth, NM 07713",Order for Textured Lightweight Oversize Tee
238,67,133,133,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Credit Card,Completed,2023-05-21,2023-05-21 22:11:22.585613,2023-05-28 22:11:22.585613,"835 George Bypass Apt. 615, Manuelton, DC 28919",Order for Minimalist Minimalist Tanks
239,171,345,345,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Credit Card,Pending,2024-03-25,2024-03-25 16:30:00.502468,2024-03-29 16:30:00.502468,"93367 Kim Rapids Apt. 300, West Jeffreyton, AK 16566",Order for Layered Lightweight Shorts
