user_id,name,email,phone,shipping_address,signup_ts,is_active,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score,email_domain,user_created_year,_enriched_at
428.0,sara brown,ashley95@example.net,409.445.6850,"73969 sonia greens, taylorborough, nv 75757",2022-06-15,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
429.0,karen andrews,amy67@example.org,001-274-783-224,"280 jackson orchard apt. 684, east michaelhaven, tx 79891",2023-03-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
430.0,rachel hansen,garciakathleen@example.org,001-262-534-152,"357 smith burgs apt. 273, lake elizabeth, oh 44088",2022-07-31,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
431.0,,igillespie@example.net,588.343.3939,"09437 devin oval, karenport, id 42205",2024-03-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
432.0,gerald walker,christopher50@example.org,994.535.8730x09,"757 foley village apt. 750, curtismouth, al 45656",2023-04-26,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
433.0,jeremy schmitt,scottwilliams@example.org,001-269-521-623,"0358 hernandez field, dominguezhaven, oh 84503",2024-08-30,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
434.0,timothy davis,zacharysmith@example.com,+1-426-554-1464,"7917 wilkinson stream suite 236, alexandraborough, wy 77837",2023-04-17,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
435.0,kevin wood,suzanne16@example.org,545.538.4843,"31072 zamora ford apt. 631, new cheyennetown, nd 56482",2023-07-03,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
436.0,rebekah smith,donald52@example.net,+1-570-916-3538,"156 mendoza river, shannonland, mn 44097",2024-05-22,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
437.0,christopher ruiz,xcampbell@example.org,001-790-912-479,"psc 4373, box 2937, apo ae 25478",2022-10-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
438.0,tracy dickson,tapiadesiree@example.org,,"9382 ann way apt. 535, north lisatown, nd 53974",2023-12-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
439.0,andrew johnson,madams@example.com,665.480.7080,"61338 smith way, saraport, nd 09508",2022-09-24,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
440.0,michelle hayes,emilyerickson@example.com,001-488-231-877,"287 rhonda port suite 751, lake cynthiaton, in 70893",2022-10-07,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
441.0,andrew harmon,ntrujillo@example.net,255.616.7841x50,"86878 judith pike, south randall, ct 22622",2022-06-07,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
442.0,daniel church,bellkristie@example.net,(836)500-2420,"8635 jones point suite 408, north andrewtown, tn 44339",2022-07-21,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
443.0,dr. matthew erickson,bhill@example.org,732.365.1960x55,"61636 michael plain, gonzalesside, pw 50372",2024-10-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
444.0,joshua snow,andrewherrera@example.net,(527)738-6408,"139 potts creek, lake kimberlyshire, al 66546",2024-07-20,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
445.0,micheal lopez,pattersonashley@example.org,(646)732-6204x7,"82250 stanton knolls apt. 108, deborahstad, ga 06528",2024-04-16,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
446.0,ms. gloria johnson,prodgers@example.com,+1-383-465-1778,"015 stacy club apt. 606, nancyshire, pa 72209",2023-11-10,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
447.0,anthony smith,randypalmer@example.org,843-798-2270x60,"unit 6989 box 3949, dpo ap 29378",2024-06-15,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
448.0,amber johnson,ryanflores@example.net,001-729-884-208,"usns miller, fpo aa 90748",2022-08-01,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
449.0,jennifer scott,tara06@example.com,001-834-376-298,"51500 cline springs, amyborough, id 79008",2022-11-27,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
450.0,david suarez,eileen48@example.net,(440)478-7609,"34115 benjamin fork, rubenland, ky 35071",2024-08-24,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
451.0,peter silva,johnscott@example.org,8427330295,"2786 washington lakes apt. 200, port sherrifort, fl 58485",2024-10-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
452.0,matthew williams,garnertammy@example.com,(356)560-9999,"uscgc adams, fpo ap 56410",2022-03-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
453.0,ralph gross,johnsonderrick@example.net,+1-694-470-6798,"psc 1027, box 1088, apo ap 20547",2022-08-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
454.0,richard reeves,mooredenise@example.org,460-943-5359x15,"3229 cooper mission, north ryan, ks 13364",2024-05-19,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
455.0,judith cain dvm,lwhitney@example.net,(716)359-8988,"psc 4917, box 4325, apo aa 43419",2024-04-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
456.0,elizabeth thompson,harveypeter@example.com,647.705.0284x28,,2024-06-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
457.0,stacie caldwell,briansmith@example.org,777-837-2563,"159 walker fields, south kimberly, wv 55678",2022-01-15,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
458.0,raymond pittman,amiller@example.org,737-574-8221,"59622 davis mission apt. 718, gloverport, vi 50816",2024-06-18,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
459.0,deborah oconnor,stephenssteven@example.net,562-968-5514x34,"531 stephen mountain apt. 775, port christophermouth, ar 67592",2024-08-13,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
460.0,joshua lucero,shellyraymond@example.net,001-583-386-595,"1565 michael parkways, ramosshire, sd 13830",2023-11-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
461.0,scott mckinney,porterwendy@example.com,001-362-924-564,"70897 melanie estates suite 147, morrishaven, az 66532",2022-01-05,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
462.0,carl hogan,brownashley@example.org,(715)991-6984,"usnv howard, fpo aa 74606",2024-02-09,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
463.0,lindsay johnson,leachryan@example.net,+1-208-745-6581,"37871 ryan forest suite 342, amandaberg, ar 18011",2022-02-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
464.0,mark banks,jonscott@example.net,(761)452-2853,"9342 alexis park apt. 547, new sarahhaven, ms 92624",2024-09-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
465.0,jillian pierce,christopher07@example.com,001-692-706-252,"289 laura ford, west michele, id 81551",2024-05-10,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
466.0,brianna browning,michael86@example.org,9285058243,"65399 jackson keys, west douglas, wi 82184",2022-09-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
467.0,raven hill,samanthadavis@example.org,+1-861-600-7863,"4262 james crossroad apt. 849, lake williamside, dc 47375",2022-11-17,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
468.0,robert gomez,,489-587-0500x26,"535 baker valleys suite 524, turnerport, nc 00832",2024-03-29,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
469.0,melissa grant,smithryan@example.com,688.697.7440x93,"7996 stephanie estate, north christopher, mp 25460",2024-09-25,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
470.0,allison russell,tlopez@example.org,(715)655-8345,"289 morgan stream suite 709, shawburgh, de 60167",2023-01-30,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
471.0,gary mcdonald,ocook@example.org,9836123186,,2023-01-19,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
472.0,randall randolph,virginiachambers@example.com,,"usnv carter, fpo aa 57105",2022-01-31,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
473.0,david christensen,bryanchristine@example.net,547-214-9220x71,"06696 munoz mews apt. 260, brittanyview, pa 56274",2023-09-09,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
474.0,eric smith,catherinewells@example.com,001-848-720-503,"56827 jason ramp, east jenniferstad, ne 85358",,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
475.0,colton sanders,allenchristopher@example.net,293.767.0580x26,"8025 mary orchard, south jacobchester, pa 63314",2023-10-30,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
476.0,john patel,chanjoshua@example.com,001-683-591-221,"54666 robert field suite 689, north amandaport, me 99056",2023-10-01,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
477.0,mrs. leslie watson,michael94@example.org,475-709-0691x79,"unit 1851 box 2102, dpo ap 72266",,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
478.0,joshua hubbard,bowmanjames@example.com,959-619-7335,"2930 lopez street, east nicoleport, ga 27402",2023-09-14,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
479.0,jessica ward,melaniecampbell@example.com,6563973204,"46549 nguyen fork apt. 646, port nathanielview, de 25532",2023-07-01,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
480.0,andrea boone,jmiller@example.net,(847)484-9087x1,"703 joshua place suite 094, michaelburgh, tx 48642",2024-02-13,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
481.0,joshua ross,bryanturner@example.org,(489)436-5457x5,"400 myers isle apt. 403, west erikmouth, sc 48520",2024-01-30,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
482.0,dana ayers,rodriguezchloe@example.com,+1-846-573-7011,"1440 walsh rest apt. 262, east christophermouth, tx 15171",2022-03-31,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
483.0,john singleton,shill@example.com,+1-288-791-1618,"455 jennifer route suite 714, port taylor, ri 95251",2024-07-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
484.0,michael villarreal,clementsjimmy@example.org,3392806932,"1959 hoffman station, lake heatherstad, ms 30957",2023-06-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
485.0,laura franklin,carrollsarah@example.org,768.619.0526,"496 butler knoll suite 691, priceville, wa 67697",2024-05-13,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
486.0,donna cruz,erikawhite@example.com,(269)815-5198x8,"36593 cody pass, east jacqueline, pa 30654",2024-10-01,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
487.0,timothy lewis,rflores@example.net,001-787-382-933,"8917 arthur mountains, youngberg, ny 19574",2022-11-17,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
488.0,abigail anderson,cassandra73@example.com,201-780-1615x04,"unit 7811 box 6718, dpo aa 90446",2023-06-20,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
489.0,mr. robert roberts,fcurtis@example.com,370.321.2280,"3852 richardson village apt. 886, emilybury, al 60233",2023-07-25,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
490.0,stacey montgomery,donaldmathis@example.com,951-213-0214x02,"171 brady prairie apt. 432, south victor, wi 39832",2024-02-23,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
491.0,charles gentry,nchavez@example.com,+1-668-943-5477,"251 cole shoals, new chrisville, sd 83810",2023-01-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
492.0,laura green,xconway@example.com,427-771-6108,"7426 palmer fall, port christinefurt, pw 12515",2022-08-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
493.0,katelyn walton,edwardswilliam@example.org,525-281-8168,"unit 6721 box 9702, dpo ae 87555",2022-07-17,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
494.0,jennifer ortiz,diazdalton@example.net,(612)355-9909,"32232 nelson way, north josephside, la 33156",2022-04-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
495.0,lynn kerr,lynnyoung@example.org,7436103962,"401 mitchell ports, new william, ms 94766",2022-04-22,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
496.0,william lee,fbenitez@example.com,956-948-7019,"0393 davis vista, west ericaport, pr 47393",2022-05-03,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
497.0,jennifer walker,michellecombs@example.net,584-437-5383,"9123 andrew lights, north stephaniemouth, as 51697",2023-12-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
498.0,emily smith,xrice@example.net,990-696-8454x79,"usns ward, fpo ae 43492",2022-06-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
499.0,brian garcia,rita95@example.com,287-392-1578,"unit 5993 box 5499, dpo ap 45316",2024-10-14,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
500.0,alan smith,adamsbrad@example.net,001-477-646-027,"45649 mcdowell turnpike suite 326, west ryan, in 56499",2022-06-10,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
236.0,tyrone stanton,lindafox@example.net,001-886-798-425,"1437 duarte pine, south sandra, me 87526",2023-12-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
185.0,###typo,williamferrell@example.org,+1-855-666-6451,"01731 king union, jamesborough, vt 19691",2022-04-30,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
182.0,brittany henry,jamesgray@example.com,(232)397-3399x5,"067 heidi street apt. 226, chenland, mo 39326",,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
38.0,chase gutierrez,gevans@example.net,001-457-305-187,"8257 anna fall, carrollport, co 88988",2022-07-15,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
472.0,randall randolph,virginiachambers@example.com,5919608623,"usnv carter, fpo aa 57105",2022-01-31,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
160.0,joel moore,tyler80@example.com,001-352-670-270,"99490 rachel extension, waterstown, tx 42506",2022-10-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
373.0,wanda hansen,cknight@example.com,001-980-513-525,"18300 shannon views, smithbury, fm 97892",2022-11-27,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
27.0,ashley compton,,,"2464 jimmy harbor, lake andrea, wa 42286",2022-01-26,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
